recipe_name,ingredients,instructions,prep_time,source
Gouda Grilled Cheese,2 slices sourdough bread | 2 slices smoked gouda cheese | butter (for grilling),"Spread a thin, even layer of softened butter on the outside of both slices. Then layer the gouda between the bread pieces, buttered sides facing out. Heat a skillet over medium-low to medium heat. Grill the sandwich slowly until the bread is golden brown, flip and continue grilling until the cheese is melty. Remove from heat and enjoy. If you are packing this sandwich for later, let it cool before slicing it in half and packing it in a hard lunch container. Pack any sides like fruit or veggies in separate compartments. Use an ice pack if needed.",5 minutes,https://www.momables.com/gouda-grilled-cheese/
How to Pack Meatballs for School Lunch,"3-4  leftover meatballs | ½ cup cooked rice | veggie sides (like carrot sticks, snap peas)","Place the meatballs and rice together in one compartment and pack veggies in separate compartments or container so they stay crisp. Pour any extra sauce into a small, leak-proof container for dipping or mixing. Keep meatball lunch and any added healthy sides refrigerated until ready to leave, then pack in a lunch bag with an ice pack.",5 minutes,https://www.momables.com/how-to-pack-meatballs-for-school-lunch/
Meatball Skewers Lunch,4  meatballs (beef or turkey) | 1/4 cup tomato sauce | 4  thin baguette slices (toasted),"If sending this lunch warm to school in a thermos container, fill the thermos with hot water for 5 minutes. Empty the hot water out before adding the hot food. Warm the meatballs and sauce in a microwave-safe dish, covered, for 2 minutes until they’re piping hot. For a hot lunch: put the meatballs and sauce inside the thermos and close the lid. At room temperature: put the meatballs in one compartment of the lunch box, skewered or not, and the sauce in another. Pack the toasted baguette slices, or a bread roll, in a separate compartment or container. Add silverware inside the lunch bag. Add fruit and any other healthy sides to complete this lunch and put everything inside a lunch bag.",5 minutes,https://www.momables.com/meatball-skewers-lunch/
Salami Bagel Sandwich,1  Bagel | 2 ounces Salami (sliced thin) | 1 ounce Provolone cheese (sliced) | 3-4  Cherry tomatoes (halved) | handful Arugula (optional) | Mustard,"Spread mustard or other preferred condiment on one of the bagel halves. Top with Italian salami, cheese, arugula, tomatoes, and close the sandwich. Slice it in half and pack it inside a lunch container, keeping any sides like fruit and veggies separate. Refrigerate the sandwich until you’re ready to pack it inside an insulated bag for school with an ice pack, if necessary.",5 minutes,https://www.momables.com/salami-bagel-sandwich/
Spinach Wrap with Turkey &amp; Hummus,1  spinach tortilla wrap | 2 tablespoons hummus | 2 ounces sliced deli turkey | 1/4 cup shredded carrots | Fruit | Veggies,"Spread the hummus over the spinach wrap and top it with the sliced turkey. Place the shredded carrots on top of the turkey, in the middle of the wrap. If you want to add lettuce or spinach place it on top of the carrots. Fold the sides in and roll the tortilla tightly into a wrap before cutting it in half. Place the wrap in a lunch container and pack it with fruit and veggies or any other sides. Refrigerate until ready to place inside a lunch bag, along with an ice pack if necessary.",5 minutes,https://www.momables.com/spinach-wrap-with-turkey/
Mushroom Grilled Cheese,2 slices of sandwich bread | 1/2 cup sautéed mushrooms | 2 slices of cheese (or enough to cover bread) | Butter (for grilling),"Spread butter on the outside of each slice, then layer cheese, sautéed mushrooms, and another layer of cheese between the bread, buttered sides facing out. Heat a pan over medium heat and grill for 2-3 minutes, until golden brown. Flip and cook the other side until crispy and the cheese is melty. Remove from heat and let it cool. Slice the cooled sandwich in half and pack it in a hard lunch container. Keep any sides like fruit and veggies in a separate compartment or container. Use an ice pack, if necessary.",5 minutes,https://www.momables.com/mushroom-grilled-cheese/
Provolone Grilled Cheese,2 slices bread | 2 slices provolone cheese | butter (for grilling),"Spread softened butter on the outside of both bread slices. Place one slice of bread, buttered side down, into a pan over medium-low heat. Layer the provolone on top, then add the second slice of bread, buttered side up. Grill the sandwich slowly until the bread is golden brown, flip and continue grilling until the cheese is melty. Remove from heat and enjoy. If you are packing this sandwich for later, let it cool before slicing it in half and packing it in a hard lunch container. Pack any sides like fruit or veggies in separate compartments. Use an ice pack if needed.",5 minutes,https://www.momables.com/provolone-grilled-cheese/
How to pack chicken tenders for lunch,4-6  Homemade or frozen chicken tenders | 1 cup Strawberries | Celery sticks | Carrot Sticks | 2 tablespoons BBQ Sauce (or sauce of choice),"Wash and dry veggies and cut them into sticks. Warm up the frozen tenders following the instructions on the back of the bag. Divide tenders, veggies and fruit into a compartmentalized lunchbox. Pack sauce separately in a small container with lid. Refrigerate everything until ready for school and then pack in a lunch bag with an ice pack.",15 minutes,https://www.momables.com/how-to-make-chicken-tenders/
Hummus Lunchbox Pizza,1  regular-size naan flatbread | 2 tablespoons hummus | 1 tablespoon chopped Kalamata olives | 1 tablespoon roasted red pepper strips | 1 tablespoon shredded mozzarella | 1 tablespoon crumbled feta,"Preheat oven to 400°F. Spread hummus evenly over naan. Top with olives, red peppers, mozzarella, and feta. Bake for 7 minutes, until cheese is melty and bubbly. Let cool completely. Slice into quarters and pack in a lunchbox with healthy sides, like fruit and veggies. Include an ice pack, if necessary.",5 minutes,https://www.momables.com/hummus-lunchbox-pizza/
Deli Style Turkey Bacon Sandwich,2 slices sandwich bread | Mayonnaise (optional) | Mustard (optional) | 2 oz deli turkey | 2 slices bacon (cooked crispy) | 1 slice cheddar cheese | Shredded lettuce (optional) | 2 slices tomato (optional),"Spread mayonnaise, if using, on one slice of bread and mustard, if using, on the other. Top the mayonnaise side with lettuce, tomato, crispy bacon, turkey, cheese, and close the sandwich with the other slice. If packing the sandwich for lunch, pack fresh fruit and veggies inside a lunch box. Refrigerate until ready to pack inside a lunch bag, with or without an ice pack.",5 minutes,https://www.momables.com/turkey-sandwich-with-bacon/
Roast Beef Grilled Cheese,2 slices bread | 2 ounces cheese (or enough to cover the bread) | 3 ounces thick-sliced roast beef (leftovers or deli-style) | Butter,"Lay both slices of bread on a flat surface. Spread butter on one side of each slice. Place one slice, butter-side down, into a warm skillet. Layer the cheddar cheese on top of the bread, then add the roast beef. Add another layer of cheese and top with the second slice of bread, butter-side up. Cook over medium heat until the bottom is golden and crispy, then flip and toast the other side until the cheese is melty. Let the sandwich cool for a few minutes before slicing it on a plate or cutting board. Dig in!",5 minutes,https://www.momables.com/roast-beef-grilled-cheese/
Chicken Bacon Sandwich,2 slices Sourdough bread | 3 oz deli sliced chicken | 2 teaspoons Thousand Island  (or mayo) | 1-2 strips of bacon (cooked crispy) | 2  green lettuce leaves | tomato slices,"Lightly toast the bread to a golden color. Once toasted, spread the Thousand Island dressing, or mayonnaise, on each slice. Place the sliced chicken on one bread slice, top with crispy bacon, tomato slices, and lettuce leaves. Top with the other toasted bread slice and close the sandwich. Slice the sandwich in half or pack it for a school lunch. Place the sandwich in the main compartment of the lunch box. Pack any sides, like fruit and veggies, in separate compartments or containers to prevent the sandwich from getting soggy. Refrigerate or pack it inside the lunch bag with an icepack if necessary.",5 minutes,https://www.momables.com/chicken-bacon-sandwich/
Whole Wheat Grilled Cheese,2 slices bread (whole-wheat) | 2 slices cheese (your favorite) | 1 tablespoon butter (for grilling),"Spread butter on one side of each slice of whole wheat bread. Flip the bread, place cheese on the unbuttered sides, then close the sandwich with the buttered sides facing out. Heat a non-stick skillet and grill each side for 2-3 minutes until golden and crispy. If you're not serving this sandwich right away, let it cool completely before packing. Slice it in half and place it inside a hard lunch container. Pack fruit, veggies, or other healthy sides separately with an ice pack.",5 minutes,https://www.momables.com/whole-wheat-grilled-cheese/
Buffalo Chicken Wrap,1  large tortilla | 2  Lettuce leaves | 4 ounces ½ cup leftover buffalo chicken (or rotisserie chicken mixed with buffalo sauce.) | Ranch dressing (optional),"Place the tortilla on a flat surface and layer a couple of lettuce leaves on top. Scoop the buffalo chicken on top of the lettuce, placing it in the middle of the tortilla and drizzle with ranch dressing (if using). Roll the buffalo wrap up burrito style. Slice in half and enjoy! If you plan to send this chicken wrap for a school lunch, pack it inside the main compartment of a lunchbox along with some fruit and veggies in the remaining compartments. Include an ice pack in the lunch bag, if needed.",5 minutes,https://www.momables.com/buffalo-chicken-wrap/
Buffalo Chicken Salad Lunchbox,"1/4 head Iceberg lettuce (chopped) | 1/4  avocado (peeled, cored, and diced) | 1/8 cup Blue cheese crumbles | 1/2 cup cooked Buffalo Chicken | 1/4  hard-boiled egg (sliced) | Ranch dressing | Buffalo sauce (for drizzling)","Place the chopped lettuce into a large serving bowl. In one row, place the sliced avocado over the lettuce. Repeat with remaining ingredients, ending with the sliced egg. Drizzle with Ranch dressing and additional buffalo sauce. Toss to combine. Make a base of lettuce at the bottom of the lunch container. Top it with sliced avocado, Blue cheese crumbles, cooked Buffalo chicken, and sliced egg. If packing this lunch ahead, add the avocado the same morning you&#39;re going to eat it to keep it from browning. Pack the Ranch dressing and Buffalo sauce in small dressing containers. Refrigerate until ready to pack in the lunch bag with an ice pack if necessary.",10 minutes,https://www.momables.com/buffalo-chicken-salad-lunchbox/
Cheesy Buffalo Chicken Quesadilla Lunchbox,"1/2 cup shredded Buffalo Chicken | 2  8-inch flour tortillas | 1/4 cup shredded Cheddar cheese | 1 tablespoon blue cheese crumbles | Butter, oil, or spray (for grilling) | 1 tablespoon Ranch (for dipping) | Fruit | Veggies","Top 1 tortilla with buffalo chicken, shredded cheese, and blue cheese. Assemble the quesadilla. Heat a non-stick pan and once hot, spray or melt the butter over medium-high heat. Grill the quesadilla for 3 minutes or until the cheese begins to melt, flip and grill for another 3 minutes or until the cheese is completely melted. Remove the quesadilla from the heat. Allow it to cool down to room temperature before cutting into 3 triangles and packing it into a lunch container. Add the fruit and veggies into separate compartments to keep the tortilla from soaking up any moisture. Fill a mini sauce container with the Ranch dressing and pack everything into an insulated lunch bag with an ice pack.",9 minutes,https://www.momables.com/buffalo-chicken-quesadilla/
Grilled Club Sandwich,4 slices bread | 1 tablespoon mayonnaise | 2  large lettuce leaves | 2 slices cheese | 3-4 ounces deli ham | 4  thin slices tomato | Butter (for grilling),"Spread the mayonnaise over each slice of bread. Place a piece of lettuce onto one slice and top it with the meat, tomatoes, any additional fillings, cheese and bread. Butter both sides. In a medium non-stick pan, grill the sandwich for 2 minutes before flipping and grilling an additional 2-3 minutes, or until both sides are golden and crisp. Remove the sandwich from the pan, and allow it to cool down to room temperature before cutting it in half.",5 minutes,https://www.momables.com/grilled-club-sandwich/
Turkey Club Sandwich,2 slices bread | 1/2 tablespoon mayonnaise | 2  large lettuce leaves | 2-4 ounces deli turkey | 2 thin slices tomato | Butter (for grilling) | 1/2 cup carrot chips | 1/2 cup blueberries,"Spread the mayonnaise over each slice of bread. Place a piece of lettuce onto one slice and top it with the turkey, tomatoes, and the remaining lettuce and bread. Butter both sides. In a medium non-stick pan, grill the sandwich for 2 minutes before flipping and grilling an additional 2-3 minutes, or until both sides are golden and crisp. Remove the sandwich from the pan, and allow it to cool down to room temperature before cutting it in half. Place it into a lunch container with the fruit and veggies, making sure to pack everything in separate compartments, so the bread stays toasty. Close the lunchbox and pack it into a lunch bag with an ice pack.",10 minutes,https://www.momables.com/turkey-club-sandwich-lunchbox/
Caprese English Muffin Lunchbox,1  English muffin (split and toasted) | ¼ cup shredded mozzarella cheese | 4  cherry tomatoes (halved (or 2 slices of regular tomato)) | Fresh basil leaves | Olive oil (for drizzling) | Balsamic glaze (optional) | Salt & pepper (to taste),"Split the English muffin in half and toast until crisp. Sprinkle the toasted halves with shredded mozzarella. Top with tomatoes and fresh basil. Drizzle with olive oil and balsamic glaze (if using), then season with a little salt and pepper. Place Caprese bites in a hard lunch container keeping healthy sides, like fruit and veggies, separate. Include an ice pack, if necessary.",5 minutes,https://www.momables.com/caprese-english-muffin-lunchbox/
Turkey Panini,2 slices sandwich bread | 2 slices cheese | 1 ounces deli turkey | 2 slices of tomato | butter (for grilling),"Make the sandwich starting with a layer of cheese, then add the turkey, the tomato in the middle, and then another layer of cheese to create a moisture barrier to prevent the bread from getting soggy. Brush the outside of the sandwich with a little butter or olive oil. Grill it in a panini press or skillet with a heavy pan on top to press it down. Cook until golden on one side, flip, and repeat. Cheese should be gooey and the outside should be crisp. Let it cool slightly before slicing it in half on a plate or cutting board. Enjoy!",5 minutes,https://www.momables.com/turkey-panini/
Korean Chicken Lunch Bowl for Teens,½ cup Korean chicken (pre-cooked and sliced) | 1 cup jasmine rice or white rice | ½ cup Asian Slaw (already dressed),"Spoon the rice into the largest compartment of a bento-style container and top with the prepared Korean chicken. If serving cold, let everything cool completely before packing to prevent condensation. To pack it warm, you can use a thermos-style container for the rice and chicken. Place the pre-dressed Asian slaw in a separate compartment so it stays crisp until lunchtime. If you want to include extra sriracha or another sauce, pour it into a small leak-proof container to avoid spills. Store the packed bowl and sauce (if including) in the fridge until ready to leave for school, then place it in a lunch bag with any healthy sides and an ice pack.",5 minutes,https://www.momables.com/korean-chicken-lunch-bowls-for-teens/
Mediterranean Lunch Bowls For Teens,1 pound chicken breasts | 3 tablespoons olive oil (more for cooking) | 1  lemon zest | 2 tablespoons lemon juice | 2 cloves garlic (grated) | 1 teaspoon dried oregano | 1/2 teaspoon salt | 1/4 teaspoon black pepper | 1 cup farro | 3 cups water or stock | 1/2 teaspoon kosher salt | 1 pint cherry tomatoes (halved) | 1  seedless cucumber (coarsely chopped) | 1/2 cup kalamata olives | 1/2  red onion (sliced) | Tzatziki sauce | 1/4 cup crumbled feta cheese | 1  cucumber | 1  garlic clove | 1 cup plain yogurt | 1/2 teaspoon salt | 1/2 teaspoon lemon juice | 1/4 teaspoon dried dill,"In a large zip bag, place the chicken breasts, olive oil, lemon zest, lemon juice, garlic, oregano, salt, and pepper. Marinate in the refrigerator for at least 20 minutes, ideally 4 hours or overnight. Rinse and drain farro. Place farro in a pot with salt and water or stock. Bring it to a boil, reduce heat to medium-low, and simmer for 30 minutes until the grain is tender. Drain off any excess water. In a large skillet, heat olive oil over medium-high heat, place the chicken breasts on the hot surface, and cook the first side for 7 minutes. Flip the chicken breast over and continue to cook for an additional 5-7 minutes until the internal temperature has reached 165F. Discard the marinade. Remove chicken from pan onto a plate and wait 5 minutes before slicing. Grate the cucumber on top of a couple of paper towels. Once grated, squeeze any excess moisture over the sink and transfer the grated cucumber into a bowl. Grate the garlic clove in the bowl. Add yogurt, salt, lemon juice, and dill. Stir to combine and refrigerate until ready to pack. In a lunchbox, make a base of farro. Top with sliced chicken, tomatoes, cucumber slices, olives, red onion, and feta cheese. Pack the tzatziki sauce in a small leak-proof container and place it in the lunch box. Enjoy this lunch cold or at room temperature.",55 minutes,https://www.momables.com/mediterranean-lunch-bowls-for-teens/
Thai Chicken Lunch Bowls for Teens,½ cup Thai baked chicken | 1 cup rice  (jasmine or white) | ½ cup shredded cabbage | ¼ cup carrots shredded (or grated) | ¼ cup cilantro chopped | 1 tablespoons peanuts chopped (optional) | Peanut Sauce,"Spoon in the rice into the largest compartment of a bento-style container and top with the Thai baked chicken. If serving cold, let everything cool completely before packing to prevent condensation. If packing this bowl warm, you can also pack the rice and chicken hot inside a thermos container. Place cabbage, carrots, and any extra toppings in the other compartments. Pack the peanut dressing separately in a small lidded container. Store the packed bowl and dressing in the fridge until ready to leave for school, then place it in a lunch bag with any healthy sides and an ice pack.",5 minutes,https://www.momables.com/thai-chicken-lunch-bowls-for-teens/
Avocado Toast for Lunch,"1 slice of bread (like sourdough or multigrain–toasted and cooled) | ½  ripe avocado (sliced or mashed with a squeeze of lemon) | Lunch sides (like cherry tomatoes, sliced cucumber and apple slices)","Toast a slice of bread until golden and let it cool completely so it stays crisp in the lunch container. Mash or slice avocado with a squeeze of lemon and store it in a small lidded dip container, or use a single-serve guac pack. Place the toast in one section of a hard bento-style container. Add fruits, veggies, and avocado to separate compartments. Pack additional toppings separately and wait to add until just before eating. Pack with an ice pack to keep the avocado fresh.",5 minutes,https://www.momables.com/avocado-toast-for-lunch/
Avocado Egg Salad Sandwich,6  hard-boiled eggs | 1  ripe avocado (peeled and pitted) | 1 tablespoon Greek yogurt (or any plain yogurt) | 1 tablespoon lemon juice (optional) | 1 teaspoon yellow mustard | 1/2 teaspoon salt (plus more to taste) | 1/4 teaspoon pepper (plus more to taste) | 8 slices bread,"In a medium bowl, add avocado. Mash until completely smooth. Add yogurt, lemon juice, mustard, salt, and pepper; stir to combine. Add eggs; stir until ingredients are thoroughly mixed. Add a scoop of egg salad to 4 slices of bread and assemble the sandwiches. Slice in half and serve.  Pack this sandwich in a sturdy container inside an insulated lunch bag and use an ice pack to keep the temperature inside the lunch bag cool.",5 minutes,https://www.momables.com/avocado-egg-salad-sandwich/
Egg Salad Stuffed Avocado,1  hard boiled egg | 1 tablespoons Greek yogurt or mayo | 1/2 teaspoon yellow mustard | Pinch paprika | Pinch salt and pepper | 1/2  ripe avocado (pitted) | 1 tablespoon lemon juice (about ½ lemon),"Finely chop the hard boiled egg on a cutting board and transfer it into a bowl. Add the Greek yogurt or mayonnaise, mustard, paprika, salt and pepper, and mix well to combine the ingredients. Adjust more mayo or yogurt if necessary to your liking. Remove the pit from the avocado and place it in the lunch container. Squeeze the lemon over the avocado and scoop the egg salad on top. Alternatively, you can score the avocado with a knife and use a spoon to remove the avocado pieces directly inside the lunch container. Squeeze the lemon on top of the avocado and scoop the egg salad on top. In separate compartments or containers pack fresh fruit, veggies, and snacks. Refrigerate until ready to pack inside a lunch bag with an ice pack if necessary.",5 minutes,https://www.momables.com/egg-salad-stuffed-avocado/
Bacon Apple Grilled Cheese,2 slices bread | 1 tablespoon butter | 2  slices cheese | 3-4  thin apple slices (like Honeycrisp or Pink Lady) | 2 slices cooked bacon,"Spread butter on the outside of both bread slices. On the unbuttered side, layer a slice of cheese, a few thin apple slices, bacon, a second layer of cheese and then close the sandwich. Heat a non-stick pan over medium. Grill the sandwich for 2–3 minutes per side, or until the bread is golden brown and the cheese is fully melted. Remove the sandwich from the pan, and allow it to cool down to room temperature before cutting it in half.",5 minutes,https://www.momables.com/bacon-apple-grilled-cheese/
Bacon Grilled Cheese,2 slices bread | 2 slices cheddar cheese (sharp or mild) | 2 slices bacon | 1 tablespoon butter (for grilling),"Place a slice of cheddar cheese on each piece of bread, layer on the bacon, close and generously butter the outside of the sandwich. Heat a skillet over medium-low heat. Grill the sandwich slowly until the bread is golden brown, flip and continue grilling until the cheese is melty. Remove from heat and let it cool. Slice the cooled sandwich in half and pack it in a lunch container. Pack any sides like fruit or veggies in separate compartments to keep them fresh. Use an ice pack if needed.",5 minutes,https://www.momables.com/bacon-grilled-cheese/
Roast Beef Sandwich on French Bread,1  French bread roll or 6-inch section of French bread | 2 ounces Provolone cheese | 3 ounces deli roast beef | 2-3  tomato slices | 1-2 leaves Romaine or green leaf lettuce | Mayonnaise or horseradish sauce (optional),"Slice the French bread horizontally and spread a little mayo or sauce on the bottom. Place the lettuce first, then layer the cheese, roast beef, and tomatoes. Top with the other half of the bread and gently press together. Slice the sandwich and enjoy now or pack it in a hard, lunch container for school. Add healthy lunch sides and an ice pack, if necessary.",5 minutes,https://www.momables.com/roast-beef-sandwich-on-french-bread/
Grilled Veggie Sandwich,2 slices bread (hearty options like French or sourdough) | ½ cup sliced grilled zucchini | ½ cup sliced grilled red pepper | fresh arugula | 1 teaspoon sesame seeds | 1 tablespoon mayonnaise,"Spread a layer of mayo on one slice of bread. Stack with grilled zucchini, red pepper, and a handful of fresh arugula. Sprinkle the sesame seeds on top. Close with the second slice of bread, pressing gently to hold it all together. Heat a medium non-stick pan over medium-high heat. Lightly butter the outside of the sandwich, then grill for 2-3 minutes per side until the bread turns golden brown and crisp. Remove from heat and let it cool. Slice the cooled sandwich in half and pack it in a hard lunch container. For added freshness, keep any sides like fruit, veggie sticks, or chips in a separate compartment or container. Use an ice pack, if necessary.",7 minutes,https://www.momables.com/grilled-veggie-sandwich/
Caprese Sandwich with Pesto,1 tablespoon pesto | 2  thick slices of sourdough bread | 1-2 ounces whole milk Mozzarella (sliced) | 1  ripe tomato (sliced),"Spread the pesto over each slice of bread. Layer with cheese and tomatoes. Assemble the sandwiches, slice, and serve or pack into lunch containers. ",5 minutes,https://www.momables.com/pesto-caprese-sandwich/
Baked Plantain Chips Recipe,2  green plantains | 2 tablespoon coconut oil (melted) | 3/4 teaspoon salt,"Preheat the oven to 350°F and line two baking sheets with parchment paper. Cut the ends off the plantains and score the skins so you can peel them. Cut each plantain into diagonal slices, as thin as you can manage but keeping them similar in size. Brush both sides of the plantain slices with coconut oil and place them on the prepared sheets. Sprinkle with salt. Place the sheets in the preheated oven and bake for a total of 20 to 25 minutes, rotate and swap the baking sheets at around 15 minutes and flip the chips over. Bake for the remaining 5 to 10 minutes, removing the chips from the oven before they begin to brown.",25 minutes,https://www.momables.com/baked-plantain-chips-recipe/
Buffalo Chicken Sliders Lunchbox,"2 cups shredded rotisserie or cooked chicken | ¼ cup Buffalo sauce | 6  slider rolls (Hawaiian rolls, dinner rolls, or any soft bun) | Shredded mozzarella cheese | Ranch or blue cheese dressing (for dipping)","In a medium bowl, combine the shredded chicken with Buffalo sauce until fully coated. Slice the rolls in half horizontally. Place the bottom halves on a foil-lined baking sheet. Spoon the buffalo chicken mixture evenly over the rolls and top with shredded cheese. Place the tops of the rolls back on. Lightly cover with foil and bake at 350F for 10–12 minutes, or until the cheese is melted and the sliders are warmed through. Let them cool before slicing them apart. Enjoy warm or pack in a hard lunch container along with healthy lunch sides and an ice pack, if necessary. Pour the dressing into a small leak-proof container and pack separately.",5 minutes,https://www.momables.com/buffalo-chicken-sliders-lunchbox/
Ham &amp; Cheese Sliders,2  dinner rolls | 1/2 tablespoon mayonnaise | 2 ounces deli ham or turkey (sliced) | 1 slice of cheese (quartered),"Slice the slicers in half. Spread mayo and mustard on the sliders, top each half with ham and cheese, and close the slider. Place the sliders inside a lunch container. In another compartment or separate snack box, pack healthy sides like fruit and veggies. Pack any dips inside a separate compartment or small lidded container. Keep the lunch and sides refrigerated until you place it inside the lunch bag with an ice pack, if necessary.",5 minutes,https://www.momables.com/ham-cheese-lunchbox-sliders/
How to Make a Sandwich Wrap,1  flour tortilla | 1 cup chopped lettuce | 1/2 cup halved cherry tomato | 2 ounces sliced deli turkey | 1  hard-boiled egg (sliced) | 2 tablespoons shredded Cheddar cheese | 2 tablespoons Ranch dressing,"Place the tortilla onto a flat surface. Top the center of the tortilla with lettuce, tomatoes, chopped deli turkey, chopped hard-boiled eggs, cheese, and a drizzle of Ranch dressing. Fold and roll burrito style. Slice in half and pack into a lunch container.",5 minutes,https://www.momables.com/make-sandwich-wrap/
Fruit and Yogurt Lunchbox Parfait,1/2 cup diced strawberries | 1 cup vanilla yogurt | 1/2 cup blueberries | 2 tablespoons grain-free granola (optional),"Layer the strawberries, yogurt, and blueberries inside a parfait cup, thermos or glass jar. If using granola, pack it separately to keep it crunchy and sprinkle it on just before eating.  If making ahead, keep refrigerated until school and then pack parfait in an insulated lunch bag with an ice pack.",5 minutes,https://www.momables.com/fruit-and-yogurt-parfait-red-white-and-blue/
Lunchbox Fruit Salad Cups,2  kiwis (peeled and diced) | 1 cup raspberries | 1 cup blueberries | 1 cup diced pineapple | 1 tablespoon maple syrup (optional),"In a large bowl, combine the fruit and maple syrup. Toss to combine. Divide the salad into 4 8-ounce lidded cups or thermos containers. Pack the fruit salads into a lunch bag with an ice pack or refrigerate overnight.",5 minutes,https://www.momables.com/lunchbox-fruit-salad/
Air Fryer Uncrustables,2  frozen Uncrustables | Cooking spray (optional),"Unwrap the frozen Uncrustables and spray them with cooking spray on both sides. This is optional but will give them a terrific golden color and crisp texture. Place them inside your air fryer with the cooking tray in place. Set the temperature to 375F and cook frozen Uncrustables for 7 to 8 minutes and thawed for 5 minutes. Remove them from the air fryer, slice or bite, and enjoy.",7 minutes,https://www.momables.com/air-fryer-uncrustables/
Cottage Cheese Veggie Sandwich,2 slices whole grain bread | ⅓ cup cottage cheese | ¼  cucumber (thinly sliced) | 2-3  green leaf lettuce leaves | Salt and pepper (to taste),"If using regular sandwich bread, lightly toast the bread to for added texture (helps prevent sogginess too). Place the lettuce leaves on one slice of bread to create a moisture barrier. Top with the sliced cucumber, then spoon the cottage cheese evenly over the top. Season with a pinch of salt and pepper, if using. Top with the second slice of bread. Slice in half and serve immediately. This sandwich is best enjoyed fresh.",5 minutes,https://www.momables.com/cottage-cheese-sandwich/
Egg Salad Without Mayo,8  large eggs | 2 tablespoons yellow mustard | 1 1/2 teaspoons paprika | 1/3 cup plain Greek yogurt (or mayo) | 1/4 teaspoon salt | 1/4 teaspoon pepper,"Place eggs in a medium saucepan. Cover with cold water with 1-inch of water above the eggs. Bring water to a boil, turn off the heat, cover and let the eggs sit in the saucepan for 13 minutes. Drain, add some ice cubes to the eggs in the pan and fill them with cold water. Peel eggs one by one and let them cool down before making the egg salad. Dice the hard-boiled eggs and place them in a bowl. To the eggs, add yellow mustard, paprika, Greek yogurt, salt, pepper, and chives. Mix well to combine. Refrigerate for at least an hour or overnight.",20 minutes,https://www.momables.com/healthy-lunch-idea-mayo-free-egg-salad/
Salmon Salad Sandwich (for One),1 pouch salmon (liquid drained) | 2 teaspoons mayonnaise | 1/2 rib celery (optional) (finely chopped) | 1/4 teaspoon lemon pepper or all-purpose seasoning | Lettuce &amp; tomato (optional) | 2 slices sandwich bread,"In a medium bowl, use a fork to break the larger pieces of salmon. Add the mayo, finely chopped celery (if using), and sprinkle your favorite seasoning on top. Mix it well with a fork to incorporate all the ingredients with the mayo. Spread a little more mayonnaise on one slice of bread, just enough to coat it before you place the lettuce on top. If adding sliced tomato, place it on top of the lettuce leaf. Scoop the salmon salad on top of the lettuce and tomato, and close the sandwich with the other slice of bread. Slice the sandwich in half and enjoy immediately or pack it for lunch. Place the sandwich in one compartment, and sides, like fruit and veggies, on separate compartments, keeping them away from the sandwich so it doesn&#39;t get soggy. Pace the packed lunch inside a lunch bag and add an ice pack if necessary.",10 minutes,https://www.momables.com/salmon-salad-sandwich/
Healthy Homemade Lunchables | Turkey &amp; Cheese Lunchable,4-6 slices deli turkey (rolled) | 1- ounce cheese (sliced) | 1 cup berries (your choice) | Whole-grain crackers,Evenly dived the ingredients into a compartmentalized lunch container. Pack the crackers in a separate compartment or container to prevent them from getting soggy. ,5 minutes,https://www.momables.com/homemade-lunchable/
Simple School Lunch Ideas,1  apple (sliced) | 1  handful of seedless grapes | 2-4 ounces rolled deli turkey | 1 ounce pretzel chips or whole-grain crackers | 1 ounce cheese crisps or cubed cheese,"Wash the grapes and slice the apples. Cut each roll of turkey in half. Place the grapes, apples, and turkey inside the lunch container. Pack the pretzel chips and cheese crisps or cubes into separate compartments to keep them dry. Close the lunch container and pack it into a lunch bag with an ice pack.",5 minutes,https://www.momables.com/simple-school-lunch-ideas/
Chicken Avocado Wrap for the Lunchbox,4 oz (1/2 cup) cooked chicken (finely chopped or shredded) | 1 tablespoon mayonnaise (or Ranch) | Lettuce leaves | 3 slices tomato | 1/4  avocado (sliced) | 1  large tortilla | Fruit | Veggies,"Place the tortilla on a flat surface and spread a thin layer of mayonnaise or Ranch dressing over the tortilla. Layer a couple of lettuce leaves on top. Place the tomato slices in the middle of the tortilla, in a row. Top with the shredded or finely chopped chicken and lay the avocado slices on top or next to the chicken. Fold in the two sides and then one end over the chicken, rolling it tightly into a wrap. Slice in half. Place the chicken wrap inside the main compartment of a lunchbox along with some fruit and veggies. Cover with the lid and refrigerate until ready to pack inside a lunch bag with or without an ice pack.",5 minutes,https://www.momables.com/chicken-avocado-wrap/
PB&amp;J Sandwich Bento,2 slices of sandwich bread | 1 1/2 tablespoons peanut butter | 1 1/2 tablespoon jelly | 1  apple (sliced) | 1/2 cup baby carrots | 1/2 cup berries,"Spread the peanut butter on both slices of bread. Spread the jelly on one side and close the sandwich. Slice in half or into 4 pieces. Place the PBJ sandwich pieces inside the main compartment of a bento-style lunch box. Add the apple slices and the baby carrots, packed tightly inside. These can go in the same compartment as the pbj. Place the berries, sliced strawberries or blueberries, in a separate compartment, away from the sandwich, since these contain a lot of moisture. Close the bento lunch box. Place the bento lunch it inside a lunch bag with an ice pack, if necessary.",5 minutes,https://www.momables.com/peanut-butter-and-jelly-sandwich-bento/
